first_author	polarization	average_rating	ratings
Stephanie Perkins	1.0701115136652617	4.047229756093332	461324
Stephen Briggs	0.853875677839526	4.20999067381674	34312
Stephen C. Lundin	1.0935323444414473	3.9200000000000004	19405
Stephen Chbosky	0.9603475347244202	4.21	888806
Stephen Clarke	1.116487258489301	3.54	10319
Stephen Colbert	1.0255197539358298	3.9099999999999997	71023
Stephen Coonts	0.9474089565660131	4.04	21765
Stephen Crane	1.2232803903098293	3.3253402895080075	93538
Stephen Davis	1.045012114185889	3.83	8226
Stephen E. Ambrose	0.8164000202263706	4.31960413365277	133151
Stephen E. Robinson	0.7197123806605661	4.51	12951
Stephen Fry	0.9851900404436346	3.925707805907173	28440
Stephen Greenblatt	1.155946491646347	3.83	13405
Stephen Hawking	0.9451596165745836	4.1055216172969	261226
Stephen Hunter	0.8426876606727406	4.26	10318
Stephen Jones	0.7435604221550447	4.43	10663
Stephen Kendrick	0.8582726890309936	4.37	41908
Stephen King	0.9845554440387889	4.029471768393521	7652912
Stephen M.R. Covey	1.072285968835213	3.97	13708
Stephen R. Covey	1.0574485371075408	4.049195915918524	368357
Stephen R. Donaldson	1.116190694557	3.893923154459057	125004
Stephen R. Lawhead	1.0151143241605591	3.9800000000000004	12435
Stephen Schwartz	0.7566376027305268	4.45	10729
Stephen Sondheim	1.0297056018242474	4.17	12850
Stephenie Meyer	1.4185330013796358	3.638861496419885	8512437
Steve Alten	1.1618784764993113	3.76	9946
Steve Berry	0.9947332228284154	3.88038697519745	180425
Steve Coll	0.8257356220476972	4.28	9066
Steve Harvey	1.2338869298634243	3.82	29059
Steve Hockensmith	1.3907463740045904	3.47	20207
Steve Krug	0.8279992976396223	4.24	7296
Steve Martin	1.0941414416124364	3.6887465055146804	143798
Steve Martini	0.9618364578326125	3.95	11696
Steve Niles	1.1476078832452787	3.81	15532
Steve Perry	1.0793887989026174	3.765229873908827	20620
Steve Sheinkin	1.028898081345717	4.12	11164
Steve Toltz	1.038312158846183	4.06	7646
Steven  Rowley	1.1229400229397832	3.74	13667
Steven Callahan	0.9397628528433295	4.09	10666
Steven D. Levitt	1.0255730489664032	3.928175686844977	635187
Steven Erikson	0.8901039202742467	4.227666909989331	249326
Steven Galloway	0.9067230487733693	4.02	20403
Steven Hall	1.125926024558896	3.8700000000000006	11010
Steven Johnson	1.0087295198615802	3.9383366573593936	32591
Steven Levy	1.1297614393226563	3.8299999999999996	18464
Steven Naifeh	1.111175404608456	4.09	13659
Steven Pinker	1.0146521151947017	4.0655758369178985	53470
Steven Pressfield	0.9689249128004261	4.190041336548399	49351
Steven Spielberg	1.0067496000155025	4.09	10351
Steven Tyler	1.2987301907371798	3.47	9312
Stieg Larsson	0.9638858694518914	4.149516441039781	2846292
Stormie Omartian	0.8821339026410823	4.332862331785162	33588
Sudhir Venkatesh	0.9399686068171998	4.01	15387
Sue Grafton	0.9290878081888093	3.907120515906573	670509
Sue Klebold	0.9293137652762024	4.13	12795
Sue Miller	0.9981854189322603	3.6700000000000004	52244
Sue Monk Kidd	0.9959589974199528	3.992431499056196	1146955
Sue Townsend	1.0325612553808952	3.85	28952
Suetonius	0.9645998073107885	4.05	11283
Suketu Mehta	0.9771931861847339	3.91	7894
Suki Kim	0.9608893858101003	3.85	8164
Sun Tzu	1.0391439523800567	3.95	167332
Susan  Jeffers	1.0667675365235352	4.01	18278
Susan  Wilson	0.9211853787344354	4.07	10379
Susan Abulhawa	0.8310753512141005	4.35	8590
Susan Beth Pfeffer	1.1084731745051697	3.8672477076710483	146903
Susan Cain	1.0166632260621848	4.04	202135
Susan Coolidge	1.0697472946871363	3.89	13935
Susan Cooper	0.978720623225408	4.064190306521496	161098
Susan Crandall	0.8892049812145477	4.04	20168
Susan Dennard	1.0435050559520958	3.93	17752
Susan Ee	0.968739973996431	4.179404816530736	135118
Susan Elia MacNeal	1.0044003650949966	3.66	12631
Susan Elizabeth Phillips	0.9583552761781501	4.109978769778421	265188
Susan Hill	1.0806231882661639	3.68	24200
Susan Mallery	1.0808221980689325	3.8900000000000006	18437
Susan Meissner	0.8676732860928382	4.11238213076322	38390
Susan S. Adler	1.1040029466673968	3.95	15460
Susan Sontag	1.2556952806062047	3.8399999999999994	22611
Susan Vreeland	1.0850451613066463	3.7445345927415272	69133
Susane Colasanti	1.1829904129185995	3.7759889711752206	81423
Susanna Clarke	1.2234363827334105	3.804165723807368	145833
Susanna Kaysen	1.0070369928414806	3.9000000000000004	145161
Susanna Kearsley	0.9426128919204158	4.041288017898225	94758
Susannah Cahalan	0.9581580375982668	4	92849
Suzanne Collins	0.8903850400697162	4.267614336984219	8646393
Suzanne Rindell	1.034552283658428	3.55	7107
Suzanne Weyn	1.2896742239044268	3.55	14037
Suzanne Wright	1.0271200759076924	4.12	21978
Suzanne Young	1.042281770530992	4.07	30517
Syd Hoff	1.1007782385401246	4	24985
Sydney Taylor	0.9398666962527955	4.23	18383
Sylvain Neuvel	0.9836390895808234	3.84	19371
Sylvain Reynard	1.0702067373613058	4.121147309314859	239177
Sylvia Day	0.9748687507136624	4.212209014167538	732802
Sylvia Nasar	0.9700566791567483	4.12	98276
Sylvia Plath	1.015741308522066	4.01893018271221	475885
T. Colin Campbell	0.9536265082346942	4.21	16485
T. Harv Eker	1.0224792892259624	4.14	25389
T.A. Barron	1.0272599743506237	3.97	12146
T.C. Boyle	1.1090891490342778	3.698525831844943	30234
T.H. White	1.0106730422045647	4.050891453491464	94015
T.M. Frazier	0.8780001979103506	4.319493207941483	34452
T.R. Ragan	0.9967137391374468	3.94	8828
T.S. Eliot	0.9568414493563037	4.201465602061874	114847
Ta-Nehisi Coates	0.8074984573639565	4.4	74218
Tabitha Suzuma	1.1269790946503344	4.06	37204
Tachibana Higuchi	1.0195096658619696	4.23	15373
Tad Williams	0.9889293622177486	4.055270594720078	188677
Tahereh Mafi	0.9917875450899186	4.173271734488993	440268
Tamara Ireland Stone	0.9723363942970141	4.2	19214
Tami Hoag	0.9194934062331982	4.0537843701996925	104160
Tammara Webber	1.0171915559612275	4.0364463912414585	195649
Tammy Falkner	0.881493079046993	4.23	24680
Tamora Pierce	0.9028456840610026	4.223421056436355	968312
Tan Twan Eng	0.9580561424290054	4.08	10211
Tana French	1.0054393431326747	3.8620665983759404	402202
Tara Conklin	1.0393923874800004	3.75	41671
Tara Sivec	1.000822918290228	4.1863922292296145	49313
Tara Sue Me	1.0896699999665698	3.97	14069
Tarryn Fisher	0.9407077869977738	4.238027182061143	122728
Tatiana de Rosnay	0.9323281333152748	4.093384863191996	331523
Tawni O'Dell	1.066824628139137	3.7200000000000006	21022
Tayeb Salih	1.2035739910931784	3.71	5985
Taylor Caldwell	0.9674892576301122	4.11	14980
Taylor Jenkins Reid	1.0342963978755864	3.74	17138
Téa Obreht	1.1759395323271877	3.37	66104
Ted Andrews	0.9294086791836734	4.25	8581
Ted Chiang	0.8506032402028751	4.27	16252
Ted Dekker	0.9859341581718161	4.118088138794684	163061
Ted Kerasote	0.9856803143963466	4.18	14953
Tedd Arnold	0.9587728604879596	4.25	10608
Teddy Slater	0.8689878446406849	4.379428256678601	54465
Teju Cole	1.1517188683669164	3.5	9132
Tennessee Williams	1.0428773373889042	3.9010658349222984	328306
Teri Terry	0.9738200675469951	4.07	17404
Terri Blackstock	0.8396212523927533	4.35	8471
Terry Brooks	1.0291949312805746	3.922616080848949	458732
Terry Goodkind	1.080926795880796	4.000715560441247	729568
Terry Hayes	0.9748129145670686	4.23	49740
Terry Jones	1.1359918737856733	3.9899999999999998	11518
Terry McMillan	0.9782974244395519	4.074964197312588	22624
Terry Pratchett	0.8827835199005613	4.156427871397849	2535603
Terry Ryan	0.9376606586068684	3.9	9380
Tess Gerritsen	0.8937958364792147	4.108957469910009	367481
Tessa Dare	0.9859467082765485	4.011718423756339	30173
Tetsuko Kuroyanagi	0.8644708451012668	4.3	13859
Thanhha Lai	0.9986273394934034	4.09	22972
The Arbinger Institute	1.009912727028965	4.11	13531
The Beatles	0.8566276398518387	4.38	12474
The Church of Jesus Christ of Latter-day Saints	0.8869258642844607	4.4696111832314855	31583
The Harvard Lampoon	1.3791620451537645	3.8900000000000006	8619
The Waiter	1.0702868698622945	3.49	10341
Thea Harrison	1.0153192692852673	4.13	29920
Theo LeSieg	1.0560909655690294	4.11	28034
Theodore Dreiser	1.1129953802999515	3.8264014623299287	53066
Theodore Sturgeon	1.0106667453691212	3.9799999999999995	10733
Theodore Taylor	1.1420516572679444	3.74	25832
Therese Anne Fowler	0.978326282823032	3.8199999999999994	27563
Thich Nhat Hanh	0.8721377830346132	4.262528382868746	43336
Thomas  Moore	1.0608180795701994	3.99	12375
Thomas à Kempis	1.0025445022764168	4.19	12563
Thomas A. Harris	1.13546451003595	3.7	12756
Thomas C. Foster	1.112737977498312	3.63	12467
Thomas Cahill	1.0890612300147346	3.81	29586
Thomas E. Sniegoski	1.2534961429292097	3.74	13676
Thomas Frank	1.0001297033045715	3.8299999999999996	9003
Thomas Hardy	1.1369346147387351	3.8172697325110465	379754
Thomas Harris	1.0169609240538757	4.035536104857895	625456
Thomas Hobbes	1.124882457147905	3.66	26284
Thomas J. Stanley	1.0029976201196307	4.037786045086154	58732
Thomas Keneally	0.8303873194736338	4.34	108338
Thomas L. Friedman	1.1128810035654157	3.69873951484924	97042
Thomas Malory	0.9811958056301641	3.981061662198391	39165
Thomas Mann	1.0567472011769452	3.973273066529404	62168
Thomas Merton	0.9513832351680805	4.16	9232
Thomas More	1.08742768589958	3.5	36680
Thomas Paine	0.9830084118228508	4.0355448717948725	29952
Thomas Piketty	1.0524376509544564	4.01	13045
Thomas Pynchon	1.1497501353334545	3.791814992755281	91791
Thomas Rockwell	1.137088248664355	3.75	37888
Thomas S. Kuhn	1.0729210495972754	3.98	15950
Thomas Tryon	1.0211987524510697	3.99	15719
Thomas Wolfe	1.1109608226877075	3.9399999999999995	9630
Thor Heyerdahl	0.9190574259927806	4.1	13541
Thornton Wilder	1.15873519453672	3.6952805459083056	57299
Thrity Umrigar	0.9093640949682711	3.98	30326
Thucydides	1.1240321517006973	3.87	21500
Tiffany Reisz	1.144428499937973	4.05	19094
Tijan	0.9811585667960054	4.182682603041578	110732
Tillie Cole	1.0308747223844812	4.1537879079310125	62388
Tim Burton	0.9692298752813875	4.13	19773
Tim Hamilton	1.0600697870197124	3.92	11809
Tim Harford	1.0131298220091693	3.7899999999999996	17310
Tim Johnston	1.1023361409495187	3.5899999999999994	11443
Tim LaHaye	1.1860994438435901	3.9173846930650766	411944
Tim O'Brien	0.9758288727532155	4.0871514973174925	190307
Tim Tebow	1.1574684694994908	3.9199999999999995	8727
Tim Tharp	1.118672534089356	3.53	30125
Tim Winton	1.0513541246108136	3.8953386266094427	23300
Timothy Egan	0.980511442436374	4.04	32275
Timothy Ferriss	1.1497438242697644	3.825203115756261	81136
Timothy J. Keller	0.8839638331239341	4.3037594414560045	71758
Timothy Zahn	0.9015052723173664	4.125324648639763	146004
Tina Fey	1.0442119929986342	3.94	506250
Tina Reber	1.0285913338869193	4.131604376557252	101541
Tite Kubo	0.9832139437020694	4.240664816399119	148447
Tobias Wolff	0.957900657446274	3.9800000000000004	19981
Todd Burpo	1.1512673966672309	4.01	228371
Todd J. McCaffrey	1.0100619805074154	4.14	10996
Tom Angleberger	1.107971012052365	3.9696236811254395	34120
Tom Brokaw	0.9895230995326091	3.99	12346
Tom Clancy	0.983660930680527	4.031598827931059	902336
Tom Franklin	0.9033787895067633	3.82	28875
Tom Holland	0.8709093198270935	4.17	9224
Tom Perrotta	1.024970721943104	3.4333756069280383	68995
Tom Peters	1.090600590868474	3.91	9469
Tom Rachman	1.038510833572653	3.54	36571
Tom Rath	1.0614434680137483	3.92	30199
Tom Rob Smith	0.9395173017408361	3.932360720355322	70021
Tom Robbins	0.9966725902566875	3.977235242066053	258793
Tom Sniegoski	0.9227498988738498	4.33	11416
Tom Standage	0.9762736662537429	3.74	10473
Tom Stoppard	1.0286898235095543	4.084224699474763	82439
Tom Wolfe	1.0369267324056934	3.874281827624466	169444
Tomie dePaola	0.9599007659506616	4.22	65259
Tommy Lee	0.9727176040623001	4.16	22482
Tomoko Hayakawa	1.0814495408503837	4.15	16399
Toni Aleo	1.1711681709521125	3.95	11676
Toni Morrison	1.1197293420256513	3.8474745222444797	525164
Tony Hawks	1.0552427582241086	3.7800000000000002	13143
Tony Hillerman	0.8937195871616059	4.06	14138
Tony Horwitz	0.929963024574849	4.08	16792
Tony Hsieh	1.0920876988362371	4.01	37601
Tony Kushner	0.9489579588009914	4.270927884725696	43583
Tony Parsons	1.0532531339596907	3.5500000000000003	11603
Tonya Hurley	1.3479876289648953	3.28	13779
Tori Spelling	1.0826912921198142	3.62	14699
Tracey Garvis-Graves	0.9736640074004379	4.13	28651
Tracy Brogan	1.054979857771904	3.8	23854
Tracy Chevalier	1.0379459968466815	3.818379277181615	592680
Tracy Kidder	0.9180730413048303	4.173507679023007	64852
Tracy Letts	0.9691955514492878	4.2	11023
Travis Bradberry	1.1755018997546307	3.81	53384
Trenton Lee Stewart	0.9330745815158643	4.174129541841917	142178
Trevor Noah	0.6925305811085763	4.49	42573
Trina Schart Hyman	1.0045258564028128	4.11	19224
Trinka Hakes Noble	0.9743537719526436	4.16	16875
Trish Doller	1.1011885678531295	3.81	15206
Truddi Chase	1.0282118630800885	4.03	13975
Trudi Canavan	0.9750065477403056	4.0101320054038005	165069
Truman Capote	1.021686201372384	4.00939917486264	511430
Tsugumi Ohba	0.8075033121800768	4.402119289689486	254255
Tucker Max	1.3441627629358615	3.5491163355073563	65930
Twyla Tharp	1.085055318357873	4	12838
Tyler Hamilton	0.760585333089946	4.32	8711
Tyler Oakley	0.9146115728739077	4.3	13541
Ulrich Bischoff	1.0726812111630035	4.07	8308
Umberto Eco	1.0817213296143444	3.9731547300536647	323305
Unknown	1.2348003699015724	3.469298367813702	192380
Upton Sinclair	1.1312744071532723	3.72	97468
Ursula Hegi	0.9988202455868482	4.07	80056
Ursula K. Le Guin	0.9838593968401954	4.05496763787983	476792
Uwem Akpan	1.1927998186350037	3.49	10899
V.C. Andrews	1.1285042272172625	3.833833143322213	309631
V.E. Schwab	0.874047761449015	4.1739274259095795	114421
V.S. Naipaul	1.1033952180371471	3.797140425178542	24084
V.S. Ramachandran	0.9070608154840094	4.25	12194
Vaddey Ratner	0.9607357659481989	4.04	12946
Val McDermid	0.9784190579079804	3.98	11562
Vanessa Diffenbaugh	0.8981898200111168	4.051840209734655	151048
Vera B. Williams	0.9897229256083253	4.2	19919
Vera Brosgol	1.0701594147849425	3.8800000000000003	39477
Verna Aardema	1.1038408354531843	4.01	20639
Vernor Vinge	0.9448762576039235	4.124461593881623	72176
Veronica Rossi	0.9853171600720061	4.09729513731171	162914
Veronica Roth	0.9988322393580267	4.112423874785288	3520417
Vi Keeland	0.9031152891860209	4.172582128846294	96099
Vicki Myron	1.1217672082932924	3.85	40356
Victor Hugo	1.0373863985906515	4.107825641365762	633258
Victoria Aveyard	1.058974519585264	4.002125415472919	204887
Victoria Finlay	1.3620102384604995	3.74	42256
Victoria Helen Stone	1.1320561792922377	3.6400000000000006	9255
Victoria Hislop	1.0282358343751987	3.99	23415
Victoria Jamieson	0.9285900120704732	4.27	18014
Victoria Kann	1.12655219924486	4.05	16585
Victoria Schwab	0.934347875773776	4.081118674163954	33790
Viet Thanh Nguyen	0.9942354215356078	4	20972
Vikas Swarup	0.974489039960357	3.98	13986
Vikram Seth	1.0078892768205359	4.1	33973
Viktor E. Frankl	0.8543063555578382	4.33	171281
Vince Flynn	0.8083523834831771	4.30566568111033	418038
Vincent Bugliosi	0.9908314929452633	4	92158
Vincent van Gogh	1.161937243939086	4.005956683752908	57161
Virgil	1.0833147948409414	3.81	75051
Virginia Lee Burton	0.9541434869581282	4.239932405981679	76634
Virginia M. Axline	0.9415296117320434	4.13	8905
Virginia Woolf	1.1413057516901723	3.8588592747933377	328072
Vladimir Nabokov	1.1576905741216768	3.8972996323778513	516563
Voltaire	1.1223003705143642	3.76	151471
W. Bruce Cameron	0.8209991499894198	4.359674501314365	77604
W. Chan Kim	1.1418812026479288	3.86	30665
W. Somerset Maugham	0.9430827449318561	4.074371012737614	92482
W.B. Yeats	0.8983584938173803	4.25	28327
W.E.B. Du Bois	0.9000647311712299	4.24	20355
W.G. Sebald	1.0996072589889148	4.04	8267
W.P. Kinsella	1.0453356224500805	3.96	9315
Walker Percy	1.1501038975677655	3.7	18655
Wallace D. Wattles	1.019282999958113	4.18	19433
Wallace Stegner	0.9221862464967258	4.227283920627932	65867
Wally Lamb	1.06508240933316	3.9640286223850545	599391
Walt Disney Company	0.9364703583890286	4.299557067961433	72291
Walt Whitman	1.0185607373142957	4.12	57763
Walter Benjamin	1.1290033694999235	4.05	9875
Walter Dean Myers	1.137509168495151	3.7	47533
Walter Farley	0.9334220122102874	4.18	60720
Walter Isaacson	1.041456189955358	4.075011058491471	717096
Walter Lord	0.9523634155650818	4	11475
Walter M. Miller Jr.	1.0622624426186447	3.9699999999999998	66721
Walter Moers	0.9832798807061243	4.2	10560
Walter Mosley	0.9472015144197604	3.91	12969
Walter Scott	1.0991260831871226	3.75	65828
Wanda Gág	1.0524903493566462	4.08	16991
Waris Dirie	0.9211410732528095	4.09	9609
Warren Ellis	0.8997168565533121	4.288723558783477	99135
Washington Irving	1.0517737893195547	3.7399999999999998	25433
Wassily Kandinsky	1.2995127649246203	3.81	56444
Watty Piper	1.0446400591273006	4.15	82102
Wayne A. Grudem	0.9579592284733194	4.23	11053
Wayne W. Dyer	0.960022769694836	4.2009505791955295	34358
Wednesday Martin	1.1202432757068608	3.05	9210
Wendelin Van Draanen	1.0095671223725384	4.003762886062808	96325
Wendy Higgins	0.9680479104785706	4.220913468288774	121077
Wendy Mass	0.948325483135826	4.178682739859374	115057
Wes  Moore	0.9621125221672697	3.77	19964
Whitney G.	0.9457976145944061	4.141756019379466	81736
Wilbur Smith	0.9431275235004226	4.140692574066948	54579
Wiley Cash	0.9591555283449893	3.84	15318
Wilkie Collins	1.0291637302669454	3.951937318759759	143456
Will Durant	0.9757084123434742	4.09	8618
Will Schwalbe	1.081022554769036	3.81	35412
Willa Cather	1.119779826518073	3.79776851699171	133418
Willard F. Harley Jr.	1.0247948861804457	4.11	15008
William  Boyd	0.8954121400586622	4.038794771685622	17673
William  Davis	1.1669145347705447	3.71	21263
William  Gibson	0.9367859883343064	4.21	28617
William  Kennedy	1.0511857050307571	3.86	12194
William Arntz	0.9647947281794258	4.25	9759
William Blake	0.9601223444060167	4.151673985036184	40765
William C. Dietz	1.2065181951724633	3.69	9709
William Carlos Williams	0.9361843371117927	4.15	11740
William Faulkner	1.1950302676188134	3.8476389202567867	323225
William Gibson	1.064332107076664	3.8742335294768004	407015
William Golding	1.2250643021518581	3.64	1605019
William Goldman	0.9418437311814689	4.246597433477781	644296
William H. Armstrong	1.062818109391259	3.96	24061
William Kamkwamba	0.9391472592797419	4.07	13374
William Kent Krueger	0.8551277420845222	4.14	34720
William L. Shirer	0.9700731891574237	4.15	64391
William Landay	0.945990405183364	3.97	182025
William Least Heat-Moon	1.0334076636766685	4	15693
William Makepeace Thackeray	1.1366082760066363	3.76	91323
William March	0.9809889355771084	4.05	10765
William McDonough	0.9192243524378934	4.1	7625
William Nicholson	1.0702414434704517	3.84	12654
William Paul Young	1.379224132829012	3.74	419539
William Pène du Bois	1.0586628404695984	3.9600000000000004	17385
William Peter Blatty	0.9813866596108781	4.14	124467
William R. Forstchen	1.1058535037622248	3.9200000000000004	26331
William S. Baring-Gould	0.8159359100972166	4.4	8642
William S. Burroughs	1.1799068873420602	3.621073499534411	94504
