"LOCATION","Country","SUBJECT","Subject","SEX","Sex","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"COL","Colombia","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,19285.4,,
"COL","Colombia","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,19328.51,,
"COL","Colombia","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2006","2006","PER","Persons","3","Thousands",,,19205.73,,
"COL","Colombia","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2007","2007","PER","Persons","3","Thousands",,,19258.15,,
"COL","Colombia","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,19655.11,,
"COL","Colombia","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,20934.92,,
"COL","Colombia","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,21777.31,,
"COL","Colombia","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,22445.61,,
"COL","Colombia","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,23090.64,,
"COL","Colombia","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,23291.56,,
"COL","Colombia","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,23654.48,,
"COL","Colombia","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,24173.34,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2000","2000","PER","Persons","3","Thousands",,,65070.41,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2001","2001","PER","Persons","3","Thousands",,,65122.91,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2002","2002","PER","Persons","3","Thousands",,,66658.86,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2003","2003","PER","Persons","3","Thousands",,,66339,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,67319,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,68339,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2006","2006","PER","Persons","3","Thousands",,,69169,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2007","2007","PER","Persons","3","Thousands",,,70770,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,71003,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,69410,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,69934,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,70857,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,71545,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,71391.46,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,71539.05,,
"RUS","Russia","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,72323.63,,
"BRA","Brazil","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2000","2000","PER","Persons","3","Thousands",,,51002.94,,
"BRA","Brazil","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2001","2001","PER","Persons","3","Thousands",,,49316.6,,
"BRA","Brazil","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2002","2002","PER","Persons","3","Thousands",,,48844.95,,
"BRA","Brazil","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2003","2003","PER","Persons","3","Thousands",,,48208.48,"B","Break"
"BRA","Brazil","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,49774.13,,
"BRA","Brazil","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,49257.02,,
"BRA","Brazil","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2006","2006","PER","Persons","3","Thousands",,,48895.48,,
"BRA","Brazil","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2007","2007","PER","Persons","3","Thousands",,,48424.27,,
"BRA","Brazil","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,47491.56,,
"BRA","Brazil","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,46983.31,,
"BRA","Brazil","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,49439.45,,
"BRA","Brazil","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,46024.84,,
"BRA","Brazil","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,45602.5,,
"BRA","Brazil","YP99P1L1_ST","Population under 15","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,44870.49,,
"RUS","Russia","YP99TTL1_ST","Population","TT","All persons","A","Annual","2000","2000","PER","Persons","3","Thousands",,,146597,,
"RUS","Russia","YP99TTL1_ST","Population","TT","All persons","A","Annual","2001","2001","PER","Persons","3","Thousands",,,145976,,
"RUS","Russia","YP99TTL1_ST","Population","TT","All persons","A","Annual","2002","2002","PER","Persons","3","Thousands",,,145306,,
"RUS","Russia","YP99TTL1_ST","Population","TT","All persons","A","Annual","2003","2003","PER","Persons","3","Thousands",,,144649,,
"RUS","Russia","YP99TTL1_ST","Population","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,144067,,
"RUS","Russia","YP99TTL1_ST","Population","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,143519,,
"RUS","Russia","YP99TTL1_ST","Population","TT","All persons","A","Annual","2006","2006","PER","Persons","3","Thousands",,,143050,,
"RUS","Russia","YP99TTL1_ST","Population","TT","All persons","A","Annual","2007","2007","PER","Persons","3","Thousands",,,142805,,
"RUS","Russia","YP99TTL1_ST","Population","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,142742,,
"RUS","Russia","YP99TTL1_ST","Population","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,142785,,
"RUS","Russia","YP99TTL1_ST","Population","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,142849,,
"RUS","Russia","YP99TTL1_ST","Population","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,142961,,
"RUS","Russia","YP99TTL1_ST","Population","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,143207,,
"RUS","Russia","YP99TTL1_ST","Population","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,143507,,
"RUS","Russia","YP99P3L1_ST","Population over 65","TT","All persons","A","Annual","2000","2000","PER","Persons","3","Thousands",,,18111,,
"RUS","Russia","YP99P3L1_ST","Population over 65","TT","All persons","A","Annual","2001","2001","PER","Persons","3","Thousands",,,18278,,
"RUS","Russia","YP99P3L1_ST","Population over 65","TT","All persons","A","Annual","2002","2002","PER","Persons","3","Thousands",,,18636,,
"RUS","Russia","YP99P3L1_ST","Population over 65","TT","All persons","A","Annual","2003","2003","PER","Persons","3","Thousands",,,19113,,
"RUS","Russia","YP99P3L1_ST","Population over 65","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,19578,,
"RUS","Russia","YP99P3L1_ST","Population over 65","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,19934,,
"RUS","Russia","YP99P3L1_ST","Population over 65","TT","All persons","A","Annual","2006","2006","PER","Persons","3","Thousands",,,20117,,
"RUS","Russia","YP99P3L1_ST","Population over 65","TT","All persons","A","Annual","2007","2007","PER","Persons","3","Thousands",,,19988,,
"RUS","Russia","YP99P3L1_ST","Population over 65","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,19459,,
"RUS","Russia","YP99P3L1_ST","Population over 65","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,18819,,
"RUS","Russia","YP99P3L1_ST","Population over 65","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,18326,,
"RUS","Russia","YP99P3L1_ST","Population over 65","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,18205,,
"RUS","Russia","YP99P3L1_ST","Population over 65","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,18454,,
"RUS","Russia","YP99P3L1_ST","Population over 65","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,18703.97,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2000","2000","PER","Persons","3","Thousands",,,7699.543,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2001","2001","PER","Persons","3","Thousands",,,6423.731,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2002","2002","PER","Persons","3","Thousands",,,5698.273,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2003","2003","PER","Persons","3","Thousands",,,5934,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,5666,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,5242,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2006","2006","PER","Persons","3","Thousands",,,5250,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2007","2007","PER","Persons","3","Thousands",,,4519,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,4697,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,6284,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,5544,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,4922,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,4131,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,4137.443,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,3889.374,,
"RUS","Russia","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,4263.927,,
"RUS","Russia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2000","2000","PC","Percentage","0","Units",,,49.63945,,
"RUS","Russia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2001","2001","PC","Percentage","0","Units",,,49.01261,,
"RUS","Russia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2002","2002","PC","Percentage","0","Units",,,49.79638,,
"RUS","Russia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2003","2003","PC","Percentage","0","Units",,,49.9644,,
"RUS","Russia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2004","2004","PC","Percentage","0","Units",,,50.66046,,
"RUS","Russia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2005","2005","PC","Percentage","0","Units",,,51.26917,,
"RUS","Russia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2006","2006","PC","Percentage","0","Units",,,52.02307,,
"RUS","Russia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2007","2007","PC","Percentage","0","Units",,,52.72154,,
"RUS","Russia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2008","2008","PC","Percentage","0","Units",,,53.03275,,
"RUS","Russia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2009","2009","PC","Percentage","0","Units",,,53.01257,,
"RUS","Russia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2010","2010","PC","Percentage","0","Units",,,52.83761,,
"RUS","Russia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2011","2011","PC","Percentage","0","Units",,,53.00676,,
"RUS","Russia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2012","2012","PC","Percentage","0","Units",,,52.84378,,
"RUS","Russia","YG9907PP_ST","Civilian labour force as % population all ages ","TT","All persons","A","Annual","2013","2013","PC","Percentage","0","Units",,,52.63082,,
"RUS","Russia","YT99CEP2_ST","Civilian employment as % population 15-64","TT","All persons","A","Annual","2000","2000","PC","Percentage","0","Units",,,63.79764,,
"RUS","Russia","YT99CEP2_ST","Civilian employment as % population 15-64","TT","All persons","A","Annual","2001","2001","PC","Percentage","0","Units",,,63.60342,,
"RUS","Russia","YT99CEP2_ST","Civilian employment as % population 15-64","TT","All persons","A","Annual","2002","2002","PC","Percentage","0","Units",,,65.00639,,
